Quantifier             Metric             selectedModel                                  nAr*             r             R             Psi             Cd
deltaDistance           RPP           ./Embeddings/bdb/idf_vanilla_lgtranet_k3-5_1-pt5-pt5_sensorGrav_bdb.npz           0.1019           1.5           3.0212           5.1658           0.147
deltaDistance           relEnt           ./Embeddings/bdb/idf_vanilla_lgtranet_k3-5_1-2-pt5_sensorGrav_bdb.npz           0.15           1.0           3.3454           4.5878           0.1059
masterFace           Ar*           ./Embeddings/bdb/idf_vanilla_lgtranet_k3-5_1-1pt5-1pt5_sensorGrav_bdb.npz           0.1294           1.5           2.5           3.9734           0.0987
masterFace           R           ./Embeddings/bdb/idf_vanilla_bdLSTM_1-2-pt5_sensorGrav_bdb.npz           0.1159           1.0           3.3912           9.0378           0.1778
masterFace           psi           ./Embeddings/bdb/idf_vanilla_lgtranet_k3-5_1-pt5-pt1_sensorGrav_bdb.npz           0.1248           1.5           2.5           3.9734           0.146
masterFace           r           ./Embeddings/bdb/idf_vanilla_bdLSTM_1-pt5-pt1_sensorGrav_bdb.npz           0.1133           1.0           3.3664           9.0129           0.2098
masterFace           Ar           ./Embeddings/bdb/idf_vanilla_bdLSTM_1-1pt5-pt1_sensorGrav_bdb.npz           0.1095           1.0           3.3846           9.0109           0.2553
masterFace           ArCd           ./Embeddings/bdb/idf_vanilla_bdLSTM_1-pt5-1pt5_sensorGrav_bdb.npz           0.1238           1.0           3.366           9.0127           0.0914
masterFace           Ar_psi           ./Embeddings/bdb/idf_vanilla_lgtranet_k3-5_1-pt5-pt1_sensorGrav_bdb.npz           0.1248           1.5           2.5           3.9734           0.146
masterFace           Cd_psi           ./Embeddings/bdb/idf_vanilla_lgtranet_k3-5_1-1pt5-1pt5_sensorGrav_bdb.npz           0.1294           1.5           2.5           3.9734           0.0987
masterFace           euclid           ./Embeddings/bdb/idf_vanilla_lgtranet_k3-5_1-pt5-pt1_sensorGrav_bdb.npz           0.1248           1.5           2.5           3.9734           0.146
masterFace           corr           ./Embeddings/bdb/idf_vanilla_lgtranet_k3-5_1-pt5-pt1_sensorGrav_bdb.npz           0.1248           1.5           2.5           3.9734           0.146
masterFace           DCG           ./Embeddings/bdb/idf_vanilla_bdLSTM_1-2-pt5_sensorGrav_bdb.npz           0.1159           1.0           3.3912           9.0378           0.1778
masterFace           Kendall           ./Embeddings/bdb/idf_vanilla_bdLSTM_1-1-pt5_sensorGrav_bdb.npz           0.1028           1.5           3.3662           9.014           0.1539
masterFace           ERR           ./Embeddings/bdb/idf_vanilla_lgtranet_k3-5_1-pt5-pt1_sensorGrav_bdb.npz           0.1248           1.5           2.5           3.9734           0.146
masterFace           U           ./Embeddings/bdb/idf_vanilla_bdLSTM_1-2-pt5_sensorGrav_bdb.npz           0.1159           1.0           3.3912           9.0378           0.1778
masterFace           GRE           ./Embeddings/bdb/idf_vanilla_lgtranet_k3-5_1-pt5-pt1_sensorGrav_bdb.npz           0.1248           1.5           2.5           3.9734           0.146
masterFace           infAp           ./Embeddings/bdb/idf_vanilla_lgtranet_k3-5_1-pt5-pt1_sensorGrav_bdb.npz           0.1248           1.5           2.5           3.9734           0.146
masterFace           NegRel           ./Embeddings/bdb/idf_vanilla_bdLSTM_1-pt5-1_sensorGrav_bdb.npz           0.1201           1.0           3.366           9.0127           0.1314
masterFace           RPP           ./Embeddings/bdb/idf_vanilla_lgtranet_k3-5_1-pt5-pt1_sensorGrav_bdb.npz           0.1248           1.5           2.5           3.9734           0.146
masterFace           relEnt           ./Embeddings/bdb/idf_vanilla_bdLSTM_1-pt5-1pt5_sensorGrav_bdb.npz           0.1238           1.0           3.366           9.0127           0.0914
genCapacity           infAp           ./Embeddings/bdb/idf_vanilla_lgtranet_k3-5_1-pt5-pt1_sensorGrav_bdb.npz           0.1607           1.25           2.933           4.5064           0.146
swipeQuality           Ar*           ./Embeddings/bdb/idf_vanilla_bdLSTM_1-1pt5-1_sensorGrav_bdb.npz           0.1602           1.5           2.7547           4.8818           0.16
swipeQuality           R           ./Embeddings/bdb/idf_vanilla_bdLSTM_1-2-pt1_sensorGrav_bdb.npz           0.1528           1.5           2.9039           4.5488           0.2706
