Quantifier             Metric             selectedModel                                  nAr*             r             R             Psi             Cd
masterFace           relEnt           ./Embeddings/ntu/ms_skateformer_1-pt5-pt5-multiStepmin3_ntu120.npz           0.251           0.5           3.3661           8.9159           0.1384
genCapacity           Ar*           ./Embeddings/ntu/ms_skateformer_1-pt5-pt01-multiStepmin3_ntu120.npz           0.6853           0.0           3.8575           2.9411           0.1831
genCapacity           R           ./Embeddings/ntu/ms_skateformer_1-2-1-multiStepmin3_ntu120.npz           0.4358           0.5           4.0025           2.8655           0.2015
genCapacity           psi           ./Embeddings/ntu/ms_hcn_1-pt5-1pt5-multiStepmin3_ntu120.npz           0.05           2.0           1.2328           2.3731           0.0918
genCapacity           r           ./Embeddings/ntu/ms_skateformer_1-pt5-pt01-multiStepmin3_ntu120.npz           0.6853           0.0           3.8575           2.9411           0.1831
genCapacity           Ar           ./Embeddings/ntu/ms_skateformer_1-pt5-pt01-multiStepmin3_ntu120.npz           0.6853           0.0           3.8575           2.9411           0.1831
genCapacity           ArCd           ./Embeddings/ntu/ms_skateformer_1-pt5-pt01-multiStepmin3_ntu120.npz           0.6853           0.0           3.8575           2.9411           0.1831
genCapacity           Ar_psi           ./Embeddings/ntu/ms_skateformer_1-pt5-pt01-multiStepmin3_ntu120.npz           0.6853           0.0           3.8575           2.9411           0.1831
genCapacity           Cd_psi           ./Embeddings/ntu/ms_hcn_1-pt5-1pt5-multiStepmin3_ntu120.npz           0.05           2.0           1.2328           2.3731           0.0918
genCapacity           euclid           ./Embeddings/ntu/ms_skateformer_1-1pt5-pt01-multiStepmin3_ntu120.npz           0.2018           1.0           3.9638           2.7506           0.2123
genCapacity           corr           ./Embeddings/ntu/ms_skateformer_1-1pt5-pt01-multiStepmin3_ntu120.npz           0.2018           1.0           3.9638           2.7506           0.2123
genCapacity           DCG           ./Embeddings/ntu/ms_skateformer_1-pt5-pt01-multiStepmin3_ntu120.npz           0.6853           0.0           3.8575           2.9411           0.1831
genCapacity           Kendall           ./Embeddings/ntu/ms_hcn_1-pt5-pt01-multiStepmin3_ntu120.npz           0.179           1.25           2.933           4.458           0.1037
